Switch;introS;milliSec;10000;10;20;50;50;rand;median
10;15
30;15
50;15
70;15
90;15
110;15
130;15
150;15
170;15
190;15
210;15
230;15
250;15
270;14
290;14
310;15
330;14
350;14
370;15
390;15
410;14
430;15
450;15
470;15
490;16
510;15
530;15
550;15
570;15
590;15
610;15
630;15
650;15
670;15
690;15
710;15
730;15
750;15
770;15
790;14
810;15
830;15
850;15
870;15
890;15
910;15
930;15
950;15
970;15
990;15
